TSS_ID	TSS_Locus	Strand	RE_Locus	Correlation	Score	RE_Score	Best_RE	TSS_Score	Best_TSS	Gene_Score	Distance	Histone	Best_Histone	Gene_ID	Gene_Name	Loci_per_TSS	Num_TSSes	TSSes_per_Gene	Num_Genes
ENST00000288319	chr21:39870406-39870406	-	chr21:40166004-40166544	-0.33224	4.898e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-295598	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000288319	chr21:39870406-39870406	-	chr21:40170378-40170918	-0.55650	2.093e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-299972	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000288319	chr21:39870406-39870406	-	chr21:40173343-40173560	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302937	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000288319	chr21:39870406-39870406	-	chr21:40173377-40173917	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302971	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000288319	chr21:39870406-39870406	-	chr21:40174622-40175024	-0.41676	3.748e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-304216	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000288350	chr21:40817702-40817702	-	chr21:40685345-40685885	0.04598	9.267e-01	2.042e-01	F	1.000e+00	F	1.000e+00	131817	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000288350	chr21:40817702-40817702	-	chr21:40466935-40467475	-0.66621	1.079e-01	2.042e-01	T	1.000e+00	F	1.000e+00	350227	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000290130	chr21:33651379-33651379	-	chr21:33829737-33830277	0.16012	7.467e-01	5.813e-01	F	1.000e+00	F	1.000e+00	-178358	H3k27ac	T	ENSG00000159055	MIS18A	5	197	1	76
ENST00000290130	chr21:33651379-33651379	-	chr21:33805254-33805794	-0.23233	6.360e-01	5.813e-01	F	1.000e+00	F	1.000e+00	-153875	H3k27ac	T	ENSG00000159055	MIS18A	5	197	1	76
ENST00000290130	chr21:33651379-33651379	-	chr21:33814786-33815326	-0.60614	1.598e-01	5.813e-01	T	1.000e+00	T	1.000e+00	-163407	H3k27ac	T	ENSG00000159055	MIS18A	5	197	1	76
ENST00000290130	chr21:33651379-33651379	-	chr21:33836207-33836567	-0.06988	8.887e-01	5.813e-01	F	1.000e+00	F	1.000e+00	-184828	H3k27ac	T	ENSG00000159055	MIS18A	5	197	1	76
ENST00000290130	chr21:33651379-33651379	-	chr21:34144081-34144621	-0.23271	6.354e-01	5.813e-01	F	1.000e+00	F	1.000e+00	-492702	H3k27ac	T	ENSG00000159055	MIS18A	5	197	1	76
ENST00000290155	chr21:33985175-33985175	-	chr21:33829737-33830277	0.31766	5.105e-01	8.561e-01	F	1.000e+00	F	1.000e+00	154898	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000290155	chr21:33985175-33985175	-	chr21:33836207-33836567	0.05732	9.086e-01	8.561e-01	F	1.000e+00	F	1.000e+00	148608	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000290155	chr21:33985175-33985175	-	chr21:33805254-33805794	-0.37191	4.346e-01	8.561e-01	F	1.000e+00	F	1.000e+00	179381	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000290155	chr21:33985175-33985175	-	chr21:33814786-33815326	-0.45882	3.214e-01	8.561e-01	T	1.000e+00	F	1.000e+00	169849	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000290155	chr21:33985175-33985175	-	chr21:34144081-34144621	-0.19454	6.935e-01	8.561e-01	F	1.000e+00	F	1.000e+00	-158906	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000290200	chr21:34638663-34638663	+	chr21:34144081-34144621	0.77309	3.979e-02	2.162e-01	T	1.000e+00	T	1.000e+00	-494042	H3k27ac	T	ENSG00000243646	IL10RB	6	197	2	76
ENST00000290200	chr21:34638663-34638663	+	chr21:34659330-34659870	0.37587	4.292e-01	2.162e-01	F	1.000e+00	F	1.000e+00	20667	H3k27ac	T	ENSG00000243646	IL10RB	6	197	2	76
ENST00000290200	chr21:34638663-34638663	+	chr21:35055562-35056102	0.43503	3.513e-01	2.162e-01	F	1.000e+00	F	1.000e+00	416899	H3k27ac	T	ENSG00000243646	IL10RB	6	197	2	76
ENST00000290200	chr21:34638663-34638663	+	chr21:35133808-35134348	0.40940	3.844e-01	2.162e-01	F	1.000e+00	F	1.000e+00	495145	H3k27ac	T	ENSG00000243646	IL10RB	6	197	2	76
ENST00000290200	chr21:34638663-34638663	+	chr21:34576101-34576641	-0.18057	7.150e-01	2.162e-01	F	1.000e+00	F	1.000e+00	-62022	H3k27ac	T	ENSG00000243646	IL10RB	6	197	2	76
ENST00000290200	chr21:34638663-34638663	+	chr21:34576303-34576843	-0.18057	7.150e-01	2.162e-01	F	1.000e+00	F	1.000e+00	-61820	H3k27ac	T	ENSG00000243646	IL10RB	6	197	2	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44753164-44753648	0.22664	6.446e-01	6.470e-01	F	1.000e+00	F	1.000e+00	442677	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44835566-44836106	0.37782	4.266e-01	6.470e-01	F	1.000e+00	F	1.000e+00	360219	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44848097-44848369	0.15905	7.483e-01	6.470e-01	F	1.000e+00	F	1.000e+00	347956	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44860418-44861441	0.50598	2.650e-01	6.470e-01	F	1.000e+00	F	1.000e+00	334884	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44866101-44866528	0.59891	1.667e-01	6.470e-01	F	1.000e+00	F	1.000e+00	329797	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44866101-44866545	0.59891	1.667e-01	6.470e-01	F	1.000e+00	F	1.000e+00	329780	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44884986-44885252	0.79252	3.106e-02	6.470e-01	T	1.000e+00	T	1.000e+00	311073	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44897802-44898291	0.32125	5.054e-01	6.470e-01	F	1.000e+00	F	1.000e+00	298034	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44897802-44898295	0.32125	5.054e-01	6.470e-01	F	1.000e+00	F	1.000e+00	298030	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44914526-44914700	0.42611	3.627e-01	6.470e-01	F	1.000e+00	F	1.000e+00	281625	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44917911-44918451	0.29401	5.446e-01	6.470e-01	F	1.000e+00	F	1.000e+00	277874	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44922239-44922750	0.58920	1.761e-01	6.470e-01	F	1.000e+00	F	1.000e+00	273575	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44922977-44923355	0.68729	9.187e-02	6.470e-01	F	1.000e+00	F	1.000e+00	272970	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44936642-44937264	0.42301	3.667e-01	6.470e-01	F	1.000e+00	F	1.000e+00	259061	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45005896-45006413	0.38365	4.187e-01	6.470e-01	F	1.000e+00	F	1.000e+00	189912	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45010042-45010582	0.71876	7.027e-02	6.470e-01	F	1.000e+00	F	1.000e+00	185743	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45011427-45011967	0.71876	7.027e-02	6.470e-01	F	1.000e+00	F	1.000e+00	184358	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45020574-45020861	0.13034	7.932e-01	6.470e-01	F	1.000e+00	F	1.000e+00	175464	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45029622-45029781	0.70497	7.939e-02	6.470e-01	F	1.000e+00	F	1.000e+00	166544	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45059581-45060121	0.07081	8.872e-01	6.470e-01	F	1.000e+00	F	1.000e+00	136204	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45148312-45148500	0.45023	3.321e-01	6.470e-01	F	1.000e+00	F	1.000e+00	47825	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44751993-44752310	-0.44566	3.378e-01	6.470e-01	F	1.000e+00	F	1.000e+00	444015	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44752164-44752704	-0.25617	6.003e-01	6.470e-01	F	1.000e+00	F	1.000e+00	443621	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44760572-44761004	-0.27978	5.654e-01	6.470e-01	F	1.000e+00	F	1.000e+00	435321	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44761225-44761652	-0.29731	5.398e-01	6.470e-01	F	1.000e+00	F	1.000e+00	434673	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44762737-44763466	-0.28892	5.520e-01	6.470e-01	F	1.000e+00	F	1.000e+00	432859	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44764159-44764667	-0.10315	8.360e-01	6.470e-01	F	1.000e+00	F	1.000e+00	431658	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44832115-44832655	-0.08935	8.578e-01	6.470e-01	F	1.000e+00	F	1.000e+00	363670	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44839298-44839838	-0.01005	9.840e-01	6.470e-01	F	1.000e+00	F	1.000e+00	356487	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44847034-44847331	-0.47733	2.988e-01	6.470e-01	F	1.000e+00	F	1.000e+00	348994	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:44910389-44910656	-0.19262	6.964e-01	6.470e-01	F	1.000e+00	F	1.000e+00	285669	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45066430-45066634	-0.14907	7.639e-01	6.470e-01	F	1.000e+00	F	1.000e+00	129691	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291568	chr21:45196325-45196325	-	chr21:45132032-45132841	-0.03566	9.431e-01	6.470e-01	F	1.000e+00	F	1.000e+00	63484	H3k27ac	T	ENSG00000160213	CSTB	33	197	1	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44847034-44847331	0.52837	2.397e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-437736	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44848097-44848369	0.63301	1.355e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-436698	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44860418-44861441	0.14534	7.697e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-423626	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44866101-44866528	0.21948	6.554e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-418539	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44866101-44866545	0.21948	6.554e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-418522	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44897802-44898291	0.16935	7.324e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-386776	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44897802-44898295	0.16935	7.324e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-386772	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44914526-44914700	0.06747	8.925e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-370367	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44936642-44937264	0.10780	8.286e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-347803	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45005896-45006413	0.44401	3.399e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-278654	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45010042-45010582	0.29355	5.452e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-274485	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45011427-45011967	0.29355	5.452e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-273100	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45029622-45029781	0.34118	4.772e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-255286	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45066430-45066634	0.25467	6.025e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-218433	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45148312-45148500	0.31183	5.188e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-136567	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44832115-44832655	-0.41424	3.781e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-452412	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44835566-44836106	-0.61686	1.499e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-448961	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44839298-44839838	-0.17634	7.215e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-445229	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44884986-44885252	-0.07665	8.779e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-399815	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44910389-44910656	-0.75602	4.841e-02	7.248e-01	T	1.000e+00	F	9.996e-01	-374411	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44917911-44918451	-0.03261	9.480e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-366616	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44922239-44922750	-0.00823	9.869e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-362317	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:44922977-44923355	-0.31825	5.096e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-361712	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45020574-45020861	-0.10295	8.363e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-264206	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45059581-45060121	-0.13852	7.804e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-224946	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000291572	chr21:45285067-45285067	+	chr21:45132032-45132841	-0.19894	6.868e-01	7.248e-01	F	1.000e+00	F	9.996e-01	-152226	H3k27ac	T	ENSG00000160216	AGPAT3	26	197	2	76
ENST00000299340	chr21:27945602-27945602	-	chr21:27512408-27512948	0.18462	7.088e-01	9.152e-01	T	1.000e+00	T	1.000e+00	432654	H3k27ac	T	ENSG00000166265	CYYR1	2	197	2	76
ENST00000299340	chr21:27945602-27945602	-	chr21:27539127-27539667	0.14529	7.698e-01	9.152e-01	F	1.000e+00	F	1.000e+00	405935	H3k27ac	T	ENSG00000166265	CYYR1	2	197	2	76
ENST00000300305	chr21:36421640-36421640	-	chr21:36167772-36168312	0.06232	9.007e-01	9.889e-01	F	1.000e+00	F	1.000e+00	253328	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000300305	chr21:36421640-36421640	-	chr21:36254015-36254555	0.12857	7.960e-01	9.889e-01	F	1.000e+00	F	1.000e+00	167085	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000300305	chr21:36421640-36421640	-	chr21:36179699-36180239	-0.16308	7.421e-01	9.889e-01	F	1.000e+00	F	1.000e+00	241401	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000300305	chr21:36421640-36421640	-	chr21:36184659-36185199	-0.30563	5.278e-01	9.889e-01	T	1.000e+00	F	1.000e+00	236441	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000300305	chr21:36421640-36421640	-	chr21:36208424-36208675	-0.20926	6.710e-01	9.889e-01	F	1.000e+00	F	1.000e+00	212965	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000300305	chr21:36421640-36421640	-	chr21:36250861-36251096	-0.16526	7.387e-01	9.889e-01	F	1.000e+00	F	1.000e+00	170544	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46470639-46471179	-0.26430	5.882e-01	7.120e-01	F	1.000e+00	F	1.000e+00	-129675	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46470869-46471409	-0.26430	5.882e-01	7.120e-01	F	1.000e+00	F	1.000e+00	-129905	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46739402-46739942	-0.33890	4.804e-01	7.120e-01	F	1.000e+00	F	1.000e+00	-398438	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46749983-46750391	-0.22845	6.418e-01	7.120e-01	F	1.000e+00	F	1.000e+00	-409019	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46783930-46784285	-0.60286	1.629e-01	7.120e-01	T	1.000e+00	F	1.000e+00	-442966	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46785642-46786182	-0.33308	4.886e-01	7.120e-01	F	1.000e+00	F	1.000e+00	-444678	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000302347	chr21:46340964-46340964	-	chr21:46797947-46798487	-0.17337	7.261e-01	7.120e-01	F	1.000e+00	F	1.000e+00	-456983	H3k27ac	T	ENSG00000160255	ITGB2	7	197	8	76
ENST00000303071	chr21:34961013-34961013	-	chr21:34659330-34659870	0.02238	9.643e-01	6.678e-01	F	1.000e+00	F	1.000e+00	301143	H3k27ac	T	ENSG00000159147	DONSON	5	197	3	76
ENST00000303071	chr21:34961013-34961013	-	chr21:35133808-35134348	0.04258	9.321e-01	6.678e-01	F	1.000e+00	F	1.000e+00	-172795	H3k27ac	T	ENSG00000159147	DONSON	5	197	3	76
ENST00000303071	chr21:34961013-34961013	-	chr21:34576101-34576641	-0.56757	1.978e-01	6.678e-01	T	1.000e+00	T	1.000e+00	384372	H3k27ac	T	ENSG00000159147	DONSON	5	197	3	76
ENST00000303071	chr21:34961013-34961013	-	chr21:34576303-34576843	-0.56757	1.978e-01	6.678e-01	F	1.000e+00	F	1.000e+00	384170	H3k27ac	T	ENSG00000159147	DONSON	5	197	3	76
ENST00000303071	chr21:34961013-34961013	-	chr21:35055562-35056102	-0.41773	3.735e-01	6.678e-01	F	1.000e+00	F	1.000e+00	-94549	H3k27ac	T	ENSG00000159147	DONSON	5	197	3	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39355950-39356490	-0.18177	7.132e-01	9.772e-01	F	1.000e+00	F	1.000e+00	136963	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39511716-39512242	-0.18177	7.132e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-18263	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39630998-39631538	-0.27741	5.688e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-137545	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39631259-39631799	-0.27741	5.688e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-137806	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39633686-39634226	-0.18177	7.132e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-140233	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39649444-39650105	-0.36462	4.446e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-155991	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39664273-39664813	-0.25280	6.053e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-170820	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39675108-39675648	-0.45778	3.227e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-181655	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39715694-39715953	-0.35182	4.623e-01	9.772e-01	F	1.000e+00	F	1.000e+00	-222241	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000328264	chr21:39493453-39493453	-	chr21:39723748-39724288	-0.46418	3.148e-01	9.772e-01	T	1.000e+00	F	1.000e+00	-230295	H3k27ac	T	ENSG00000184029	DSCR4	10	197	2	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43032924-43033464	-0.39922	3.979e-01	9.763e-01	F	1.000e+00	F	1.000e+00	313334	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43050503-43050859	-0.28130	5.631e-01	9.763e-01	F	1.000e+00	F	1.000e+00	295939	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43097873-43098173	-0.31097	5.201e-01	9.763e-01	F	1.000e+00	F	1.000e+00	248625	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43098486-43098869	-0.41760	3.737e-01	9.763e-01	T	1.000e+00	T	1.000e+00	247929	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43104409-43104949	-0.32544	4.994e-01	9.763e-01	F	1.000e+00	F	1.000e+00	241849	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43135734-43136274	-0.37278	4.335e-01	9.763e-01	F	1.000e+00	F	1.000e+00	210524	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43178564-43179104	-0.31258	5.178e-01	9.763e-01	F	1.000e+00	F	1.000e+00	167694	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000329623	chr21:43346798-43346798	-	chr21:43188587-43189127	-0.25972	5.950e-01	9.763e-01	F	1.000e+00	F	1.000e+00	157671	H3k27ac	T	ENSG00000157617	C2CD2	8	197	1	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43032924-43033464	-0.26100	5.931e-01	9.977e-01	F	1.000e+00	F	1.000e+00	299054	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43050503-43050859	-0.13495	7.860e-01	9.977e-01	F	1.000e+00	F	1.000e+00	316633	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43097873-43098173	-0.19687	6.899e-01	9.977e-01	F	1.000e+00	F	1.000e+00	364003	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43098486-43098869	-0.30244	5.324e-01	9.977e-01	T	1.000e+00	F	1.000e+00	364616	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43104409-43104949	-0.19053	6.997e-01	9.977e-01	F	1.000e+00	F	1.000e+00	370539	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43135734-43136274	-0.27725	5.691e-01	9.977e-01	F	1.000e+00	F	1.000e+00	401864	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43178564-43179104	-0.17005	7.313e-01	9.977e-01	F	1.000e+00	F	1.000e+00	444694	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000330714	chr21:42733870-42733870	+	chr21:43188587-43189127	-0.14456	7.709e-01	9.977e-01	F	1.000e+00	F	1.000e+00	454717	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000331923	chr21:34144168-34144168	-	chr21:33814786-33815326	0.02396	9.618e-01	7.818e-01	F	1.000e+00	F	1.000e+00	328842	H3k27ac	T	ENSG00000159086	GCFC1	8	197	1	76
