TSS_ID	Gene_ID	Gene_Name	Strand	RE_Locus	Distance	Histone	Correlation_Sign	Score	TSS_Score
ENST00000465732	ENSG00000160200	CBS	-	chr21:44866101-44866528	-370128	H3k27ac	+	6.899e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44866101-44866545	-370128	H3k27ac	+	6.899e-01	1.000e+00
ENST00000460259	ENSG00000160194	NDUFV3	+	chr21:44762737-44763466	462983	H3k27ac	-	6.913e-01	1.000e+00
ENST00000402202	ENSG00000177692	DNAJC28	-	chr21:35133808-35134348	-269811	H3k27ac	-	6.917e-01	1.000e+00
ENST00000458295	ENSG00000185437	SH3BGR	+	chr21:40685345-40685885	-131916	H3k27ac	-	6.921e-01	1.000e+00
ENST00000290155	ENSG00000159079	C21orf59	-	chr21:34144081-34144621	-158906	H3k27ac	-	6.935e-01	1.000e+00
ENST00000430792	ENSG00000185808	PIGP	-	chr21:38230667-38230968	214328	H3k27ac	+	6.937e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44753164-44753648	-257224	H3k27ac	+	6.944e-01	1.000e+00
ENST00000543692	ENSG00000183486	MX2	+	chr21:43188587-43189127	446575	H3k27ac	+	6.959e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44866101-44866528	-370138	H3k27ac	+	6.962e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44866101-44866545	-370138	H3k27ac	+	6.962e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:44910389-44910656	285669	H3k27ac	-	6.964e-01	1.000e+00
ENST00000482318	ENSG00000159216	RUNX1	-	chr21:36250861-36251096	170488	H3k27ac	-	6.980e-01	1.000e+00
ENST00000332149	ENSG00000184012	TMPRSS2	-	chr21:43097873-43098173	-217788	H3k27ac	-	6.981e-01	1.000e+00
ENST00000497881	ENSG00000184012	TMPRSS2	-	chr21:43097873-43098173	-217789	H3k27ac	-	6.981e-01	1.000e+00
ENST00000330714	ENSG00000183486	MX2	+	chr21:43104409-43104949	370539	H3k27ac	-	6.997e-01	1.000e+00
ENST00000399245	ENSG00000159216	RUNX1	-	chr21:36250861-36251096	170498	H3k27ac	-	6.997e-01	1.000e+00
ENST00000522931	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-463750	H3k27ac	-	7.029e-01	1.000e+00
ENST00000463138	ENSG00000184012	TMPRSS2	-	chr21:43188587-43189127	-308547	H3k27ac	-	7.046e-01	1.000e+00
ENST00000460259	ENSG00000160194	NDUFV3	+	chr21:44630088-44630628	330334	H3k27ac	+	7.050e-01	1.000e+00
ENST00000399295	ENSG00000205670	FAM165B	+	chr21:36167772-36168312	419869	H3k27ac	+	7.077e-01	1.000e+00
ENST00000299340	ENSG00000166265	CYYR1	-	chr21:27512408-27512948	432654	H3k27ac	+	7.088e-01	1.000e+00
ENST00000416754	ENSG00000159216	RUNX1	-	chr21:36250861-36251096	170470	H3k27ac	-	7.091e-01	1.000e+00
ENST00000478613	ENSG00000198054	DSCR8	+	chr21:39355950-39356490	-137055	H3k27ac	-	7.126e-01	1.000e+00
ENST00000478613	ENSG00000198054	DSCR8	+	chr21:39511716-39512242	18171	H3k27ac	-	7.126e-01	1.000e+00
ENST00000478613	ENSG00000198054	DSCR8	+	chr21:39633686-39634226	140141	H3k27ac	-	7.126e-01	1.000e+00
ENST00000400477	ENSG00000198054	DSCR8	+	chr21:39355950-39356490	-137077	H3k27ac	-	7.129e-01	1.000e+00
ENST00000400477	ENSG00000198054	DSCR8	+	chr21:39511716-39512242	18149	H3k27ac	-	7.129e-01	1.000e+00
ENST00000400477	ENSG00000198054	DSCR8	+	chr21:39633686-39634226	140119	H3k27ac	-	7.129e-01	1.000e+00
ENST00000328264	ENSG00000184029	DSCR4	-	chr21:39355950-39356490	136963	H3k27ac	-	7.132e-01	1.000e+00
ENST00000328264	ENSG00000184029	DSCR4	-	chr21:39511716-39512242	-18263	H3k27ac	-	7.132e-01	1.000e+00
ENST00000328264	ENSG00000184029	DSCR4	-	chr21:39633686-39634226	-140233	H3k27ac	-	7.132e-01	1.000e+00
ENST00000398948	ENSG00000184029	DSCR4	-	chr21:39355950-39356490	136942	H3k27ac	-	7.132e-01	1.000e+00
ENST00000398948	ENSG00000184029	DSCR4	-	chr21:39511716-39512242	-18284	H3k27ac	-	7.132e-01	1.000e+00
ENST00000398948	ENSG00000184029	DSCR4	-	chr21:39633686-39634226	-140254	H3k27ac	-	7.132e-01	1.000e+00
ENST00000290200	ENSG00000243646	IL10RB	+	chr21:34576101-34576641	-62022	H3k27ac	-	7.150e-01	1.000e+00
ENST00000290200	ENSG00000243646	IL10RB	+	chr21:34576303-34576843	-61820	H3k27ac	-	7.150e-01	1.000e+00
ENST00000400337	ENSG00000182871	COL18A1	+	chr21:46470639-46471179	-353873	H3k27ac	-	7.181e-01	1.000e+00
ENST00000400337	ENSG00000182871	COL18A1	+	chr21:46470869-46471409	-353643	H3k27ac	-	7.181e-01	1.000e+00
ENST00000400347	ENSG00000182871	COL18A1	+	chr21:46470639-46471179	-353909	H3k27ac	-	7.193e-01	1.000e+00
ENST00000400347	ENSG00000182871	COL18A1	+	chr21:46470869-46471409	-353679	H3k27ac	-	7.193e-01	1.000e+00
ENST00000380070	ENSG00000183250	C21orf67	-	chr21:46797947-46798487	-438120	H3k27ac	-	7.194e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44866101-44866528	-370161	H3k27ac	+	7.202e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44866101-44866545	-370161	H3k27ac	+	7.202e-01	1.000e+00
ENST00000399295	ENSG00000205670	FAM165B	+	chr21:35898944-35899484	151041	H3k27ac	-	7.212e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44839298-44839838	-445229	H3k27ac	-	7.215e-01	1.000e+00
ENST00000481477	ENSG00000185917	SETD4	-	chr21:37850515-37850820	-417833	H3k27ac	-	7.230e-01	1.000e+00
ENST00000441677	ENSG00000157601	MX1	+	chr21:43135734-43136274	337566	H3k27ac	-	7.232e-01	1.000e+00
ENST00000447535	ENSG00000233056	C21orf105	-	chr21:44762737-44763466	-416982	H3k27ac	+	7.249e-01	1.000e+00
ENST00000545414	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-457164	H3k27ac	-	7.258e-01	1.000e+00
ENST00000302347	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-456983	H3k27ac	-	7.261e-01	1.000e+00
ENST00000442559	ENSG00000185917	SETD4	-	chr21:37810039-37810579	-377442	H3k27ac	-	7.290e-01	1.000e+00
ENST00000399205	ENSG00000185917	SETD4	-	chr21:37810039-37810579	-377429	H3k27ac	-	7.299e-01	1.000e+00
ENST00000420877	ENSG00000234380	AP000330.8	+	chr21:36179699-36180239	61645	H3k27ac	-	7.310e-01	1.000e+00
ENST00000330714	ENSG00000183486	MX2	+	chr21:43178564-43179104	444694	H3k27ac	-	7.313e-01	1.000e+00
ENST00000399245	ENSG00000159216	RUNX1	-	chr21:36179699-36180239	241355	H3k27ac	-	7.319e-01	1.000e+00
ENST00000427839	ENSG00000173638	SLC19A1	-	chr21:46785642-46786182	175569	H3k27ac	+	7.321e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44897802-44898291	-386776	H3k27ac	+	7.324e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44897802-44898295	-386772	H3k27ac	+	7.324e-01	1.000e+00
ENST00000482318	ENSG00000159216	RUNX1	-	chr21:36179699-36180239	241345	H3k27ac	-	7.327e-01	1.000e+00
ENST00000332149	ENSG00000184012	TMPRSS2	-	chr21:43098486-43098869	-218401	H3k27ac	+	7.345e-01	1.000e+00
ENST00000497881	ENSG00000184012	TMPRSS2	-	chr21:43098486-43098869	-218402	H3k27ac	+	7.345e-01	1.000e+00
ENST00000288319	ENSG00000157554	ERG	-	chr21:39511716-39512242	358164	H3k27ac	-	7.365e-01	1.000e+00
ENST00000288319	ENSG00000157554	ERG	-	chr21:39633686-39634226	236180	H3k27ac	-	7.365e-01	1.000e+00
ENST00000398907	ENSG00000157554	ERG	-	chr21:39511716-39512242	358123	H3k27ac	-	7.365e-01	1.000e+00
ENST00000398907	ENSG00000157554	ERG	-	chr21:39633686-39634226	236139	H3k27ac	-	7.365e-01	1.000e+00
ENST00000429727	ENSG00000157554	ERG	-	chr21:39511716-39512242	358102	H3k27ac	-	7.365e-01	1.000e+00
ENST00000429727	ENSG00000157554	ERG	-	chr21:39633686-39634226	236118	H3k27ac	-	7.365e-01	1.000e+00
ENST00000441379	ENSG00000227039	AL844908.5	+	chr21:46797947-46798487	456981	H3k27ac	-	7.365e-01	1.000e+00
ENST00000453032	ENSG00000157554	ERG	-	chr21:39511716-39512242	358157	H3k27ac	-	7.365e-01	1.000e+00
ENST00000453032	ENSG00000157554	ERG	-	chr21:39633686-39634226	236173	H3k27ac	-	7.365e-01	1.000e+00
ENST00000481609	ENSG00000157554	ERG	-	chr21:39511716-39512242	358137	H3k27ac	-	7.365e-01	1.000e+00
ENST00000481609	ENSG00000157554	ERG	-	chr21:39633686-39634226	236153	H3k27ac	-	7.365e-01	1.000e+00
ENST00000300305	ENSG00000159216	RUNX1	-	chr21:36250861-36251096	170544	H3k27ac	-	7.387e-01	1.000e+00
ENST00000397846	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-457137	H3k27ac	-	7.389e-01	1.000e+00
ENST00000524251	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-457134	H3k27ac	-	7.413e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43188587-43189127	396356	H3k27ac	-	7.417e-01	1.000e+00
ENST00000397854	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-457178	H3k27ac	-	7.418e-01	1.000e+00
ENST00000300305	ENSG00000159216	RUNX1	-	chr21:36179699-36180239	241401	H3k27ac	-	7.421e-01	1.000e+00
ENST00000522931	ENSG00000160255	ITGB2	-	chr21:46783930-46784285	-449733	H3k27ac	+	7.431e-01	1.000e+00
ENST00000380070	ENSG00000183250	C21orf67	-	chr21:46785642-46786182	-425815	H3k27ac	+	7.441e-01	1.000e+00
ENST00000416754	ENSG00000159216	RUNX1	-	chr21:36179699-36180239	241327	H3k27ac	-	7.442e-01	1.000e+00
ENST00000441677	ENSG00000157601	MX1	+	chr21:43032924-43033464	234756	H3k27ac	+	7.452e-01	1.000e+00
ENST00000290130	ENSG00000159055	MIS18A	-	chr21:33829737-33830277	-178358	H3k27ac	+	7.467e-01	1.000e+00
ENST00000398753	ENSG00000182093	WRB	+	chr21:40685345-40685885	-66499	H3k27ac	+	7.470e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:44848097-44848369	347956	H3k27ac	+	7.483e-01	1.000e+00
ENST00000432278	ENSG00000157557	ETS2	+	chr21:40211470-40212010	33595	H3k27ac	+	7.493e-01	1.000e+00
ENST00000440629	ENSG00000242553	AP001432.14	+	chr21:38282895-38283232	-310488	H3k27ac	-	7.494e-01	1.000e+00
ENST00000450895	ENSG00000243627	AP000322.53	-	chr21:35898944-35899484	-102681	H3k27ac	+	7.504e-01	1.000e+00
ENST00000522688	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-457091	H3k27ac	-	7.516e-01	1.000e+00
ENST00000417963	ENSG00000157601	MX1	+	chr21:43032924-43033464	234792	H3k27ac	+	7.527e-01	1.000e+00
ENST00000400202	ENSG00000180530	NRIP1	-	chr21:16816379-16817396	-379059	H3k27ac	+	7.530e-01	1.000e+00
ENST00000427839	ENSG00000173638	SLC19A1	-	chr21:46847510-46848050	113701	H3k27ac	-	7.545e-01	1.000e+00
ENST00000417963	ENSG00000157601	MX1	+	chr21:43135734-43136274	337602	H3k27ac	-	7.554e-01	1.000e+00
ENST00000521987	ENSG00000160255	ITGB2	-	chr21:46797947-46798487	-457101	H3k27ac	-	7.569e-01	1.000e+00
ENST00000441677	ENSG00000157601	MX1	+	chr21:43104409-43104949	306241	H3k27ac	+	7.581e-01	1.000e+00
ENST00000455164	ENSG00000157601	MX1	+	chr21:43032924-43033464	234821	H3k27ac	+	7.594e-01	1.000e+00
ENST00000424365	ENSG00000157601	MX1	+	chr21:43032924-43033464	234819	H3k27ac	+	7.606e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:45066430-45066634	129691	H3k27ac	-	7.639e-01	1.000e+00
ENST00000422473	ENSG00000233393	AP000688.29	+	chr21:37810039-37810579	332860	H3k27ac	+	7.665e-01	1.000e+00
ENST00000431216	ENSG00000159079	C21orf59	-	chr21:33829737-33830277	154178	H3k27ac	-	7.680e-01	1.000e+00
ENST00000400090	ENSG00000154723	ATP5J	-	chr21:27539127-27539667	-431178	H3k27ac	+	7.684e-01	1.000e+00
ENST00000398598	ENSG00000157601	MX1	+	chr21:43032924-43033464	234830	H3k27ac	+	7.695e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44860418-44861441	-423626	H3k27ac	+	7.697e-01	1.000e+00
ENST00000299340	ENSG00000166265	CYYR1	-	chr21:27539127-27539667	405935	H3k27ac	+	7.698e-01	1.000e+00
ENST00000330714	ENSG00000183486	MX2	+	chr21:43188587-43189127	454717	H3k27ac	-	7.709e-01	1.000e+00
ENST00000400099	ENSG00000154723	ATP5J	-	chr21:27539127-27539667	-431790	H3k27ac	-	7.758e-01	1.000e+00
ENST00000417963	ENSG00000157601	MX1	+	chr21:43104409-43104949	306277	H3k27ac	+	7.762e-01	1.000e+00
ENST00000457143	ENSG00000154723	ATP5J	-	chr21:27539127-27539667	-431784	H3k27ac	-	7.767e-01	1.000e+00
ENST00000448388	ENSG00000142192	APP	-	chr21:27512408-27512948	30497	H3k27ac	+	7.771e-01	1.000e+00
ENST00000399191	ENSG00000159228	CBR1	+	chr21:37802299-37802839	359966	H3k27ac	+	7.801e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:45059581-45060121	-224946	H3k27ac	-	7.804e-01	1.000e+00
ENST00000400087	ENSG00000154723	ATP5J	-	chr21:27539127-27539667	-431171	H3k27ac	+	7.806e-01	1.000e+00
ENST00000399349	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119004	H3k27ac	+	7.820e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44936642-44937264	-440669	H3k27ac	+	7.820e-01	1.000e+00
ENST00000399352	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119006	H3k27ac	+	7.826e-01	1.000e+00
ENST00000332149	ENSG00000184012	TMPRSS2	-	chr21:43188587-43189127	-308502	H3k27ac	-	7.827e-01	1.000e+00
ENST00000497881	ENSG00000184012	TMPRSS2	-	chr21:43188587-43189127	-308503	H3k27ac	-	7.827e-01	1.000e+00
ENST00000439427	ENSG00000159228	CBR1	+	chr21:37802299-37802839	359986	H3k27ac	+	7.832e-01	1.000e+00
ENST00000399367	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119019	H3k27ac	+	7.842e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44936642-44937264	-440679	H3k27ac	+	7.854e-01	1.000e+00
ENST00000330714	ENSG00000183486	MX2	+	chr21:43050503-43050859	316633	H3k27ac	-	7.860e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44764159-44764667	-268219	H3k27ac	+	7.877e-01	1.000e+00
ENST00000455164	ENSG00000157601	MX1	+	chr21:43104409-43104949	306306	H3k27ac	+	7.879e-01	1.000e+00
ENST00000466328	ENSG00000159228	CBR1	+	chr21:37850515-37850820	408276	H3k27ac	-	7.885e-01	1.000e+00
ENST00000424365	ENSG00000157601	MX1	+	chr21:43104409-43104949	306304	H3k27ac	+	7.888e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44764159-44764667	-268186	H3k27ac	+	7.891e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44764159-44764667	-268196	H3k27ac	+	7.892e-01	1.000e+00
ENST00000426819	ENSG00000159131	GART	-	chr21:34576101-34576641	338457	H3k27ac	-	7.893e-01	1.000e+00
ENST00000426819	ENSG00000159131	GART	-	chr21:34576303-34576843	338255	H3k27ac	-	7.893e-01	1.000e+00
ENST00000463138	ENSG00000184012	TMPRSS2	-	chr21:43098486-43098869	-218446	H3k27ac	+	7.907e-01	1.000e+00
ENST00000331923	ENSG00000159086	GCFC1	-	chr21:33836207-33836567	307601	H3k27ac	-	7.919e-01	1.000e+00
ENST00000400099	ENSG00000154723	ATP5J	-	chr21:27512408-27512948	-405071	H3k27ac	-	7.925e-01	1.000e+00
ENST00000418103	ENSG00000183486	MX2	+	chr21:43098486-43098869	356045	H3k27ac	-	7.930e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:45020574-45020861	175464	H3k27ac	+	7.932e-01	1.000e+00
ENST00000457143	ENSG00000154723	ATP5J	-	chr21:27512408-27512948	-405065	H3k27ac	-	7.932e-01	1.000e+00
ENST00000381285	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119024	H3k27ac	+	7.948e-01	1.000e+00
ENST00000300305	ENSG00000159216	RUNX1	-	chr21:36254015-36254555	167085	H3k27ac	+	7.960e-01	1.000e+00
ENST00000441677	ENSG00000157601	MX1	+	chr21:43098486-43098869	300318	H3k27ac	-	7.966e-01	1.000e+00
ENST00000444491	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119050	H3k27ac	+	7.999e-01	1.000e+00
ENST00000424365	ENSG00000157601	MX1	+	chr21:43135734-43136274	337629	H3k27ac	-	8.027e-01	1.000e+00
ENST00000455164	ENSG00000157601	MX1	+	chr21:43135734-43136274	337631	H3k27ac	-	8.048e-01	1.000e+00
ENST00000437395	ENSG00000159147	DONSON	-	chr21:35133808-35134348	-172869	H3k27ac	+	8.050e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44936642-44937264	-440702	H3k27ac	+	8.052e-01	1.000e+00
ENST00000470742	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119049	H3k27ac	+	8.052e-01	1.000e+00
ENST00000539894	ENSG00000243646	IL10RB	+	chr21:35133808-35134348	495044	H3k27ac	+	8.062e-01	1.000e+00
ENST00000400090	ENSG00000154723	ATP5J	-	chr21:27512408-27512948	-404459	H3k27ac	+	8.069e-01	1.000e+00
ENST00000462214	ENSG00000197381	ADARB1	+	chr21:46797947-46798487	304179	H3k27ac	+	8.071e-01	1.000e+00
ENST00000420877	ENSG00000234380	AP000330.8	+	chr21:36254015-36254555	135961	H3k27ac	+	8.085e-01	1.000e+00
ENST00000381318	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	119044	H3k27ac	+	8.087e-01	1.000e+00
ENST00000494252	ENSG00000183486	MX2	+	chr21:43097873-43098173	363919	H3k27ac	-	8.088e-01	1.000e+00
ENST00000466328	ENSG00000159228	CBR1	+	chr21:37802299-37802839	360060	H3k27ac	+	8.104e-01	1.000e+00
ENST00000398598	ENSG00000157601	MX1	+	chr21:43104409-43104949	306315	H3k27ac	+	8.105e-01	1.000e+00
ENST00000436410	ENSG00000183486	MX2	+	chr21:43097873-43098173	363947	H3k27ac	-	8.148e-01	1.000e+00
ENST00000494252	ENSG00000183486	MX2	+	chr21:43032924-43033464	298970	H3k27ac	-	8.156e-01	1.000e+00
ENST00000435611	ENSG00000183486	MX2	+	chr21:43097873-43098173	363939	H3k27ac	-	8.159e-01	1.000e+00
ENST00000422473	ENSG00000233393	AP000688.29	+	chr21:37850515-37850820	373336	H3k27ac	-	8.171e-01	1.000e+00
ENST00000423967	ENSG00000232698	AP001058.3	-	chr21:45148312-45148500	478781	H3k27ac	-	8.173e-01	1.000e+00
ENST00000436410	ENSG00000183486	MX2	+	chr21:43032924-43033464	298998	H3k27ac	-	8.179e-01	1.000e+00
ENST00000435611	ENSG00000183486	MX2	+	chr21:43032924-43033464	298990	H3k27ac	-	8.188e-01	1.000e+00
ENST00000417963	ENSG00000157601	MX1	+	chr21:43098486-43098869	300354	H3k27ac	-	8.197e-01	1.000e+00
ENST00000398598	ENSG00000157601	MX1	+	chr21:43135734-43136274	337640	H3k27ac	-	8.198e-01	1.000e+00
ENST00000400087	ENSG00000154723	ATP5J	-	chr21:27512408-27512948	-404452	H3k27ac	+	8.200e-01	1.000e+00
ENST00000440629	ENSG00000242553	AP001432.14	+	chr21:38282033-38282644	-311076	H3k27ac	-	8.209e-01	1.000e+00
ENST00000455164	ENSG00000157601	MX1	+	chr21:43188587-43189127	390484	H3k27ac	+	8.212e-01	1.000e+00
ENST00000398598	ENSG00000157601	MX1	+	chr21:43188587-43189127	390493	H3k27ac	+	8.225e-01	1.000e+00
ENST00000424365	ENSG00000157601	MX1	+	chr21:43188587-43189127	390482	H3k27ac	+	8.227e-01	1.000e+00
ENST00000440629	ENSG00000242553	AP001432.14	+	chr21:38255994-38256567	-337153	H3k27ac	-	8.242e-01	1.000e+00
ENST00000398585	ENSG00000184012	TMPRSS2	-	chr21:43135734-43136274	-255743	H3k27ac	+	8.246e-01	1.000e+00
ENST00000416754	ENSG00000159216	RUNX1	-	chr21:36254015-36254555	167011	H3k27ac	+	8.252e-01	1.000e+00
ENST00000424093	ENSG00000184012	TMPRSS2	-	chr21:43135734-43136274	-255716	H3k27ac	+	8.262e-01	1.000e+00
ENST00000399245	ENSG00000159216	RUNX1	-	chr21:36254015-36254555	167039	H3k27ac	+	8.275e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44936642-44937264	-347803	H3k27ac	+	8.286e-01	1.000e+00
ENST00000482318	ENSG00000159216	RUNX1	-	chr21:36254015-36254555	167029	H3k27ac	+	8.288e-01	1.000e+00
ENST00000399349	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354934	H3k27ac	+	8.306e-01	1.000e+00
ENST00000399352	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354932	H3k27ac	+	8.306e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44832115-44832655	-336175	H3k27ac	+	8.338e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44832115-44832655	-336142	H3k27ac	+	8.346e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44832115-44832655	-336152	H3k27ac	+	8.349e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:44764159-44764667	431658	H3k27ac	-	8.360e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:45020574-45020861	-264206	H3k27ac	-	8.363e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44839298-44839838	-343358	H3k27ac	-	8.382e-01	1.000e+00
ENST00000331923	ENSG00000159086	GCFC1	-	chr21:34144081-34144621	0	H3k4me3	+	8.385e-01	1.000e+00
ENST00000399367	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354919	H3k27ac	+	8.390e-01	1.000e+00
ENST00000432278	ENSG00000157557	ETS2	+	chr21:39715694-39715953	-461922	H3k27ac	+	8.403e-01	1.000e+00
ENST00000478313	ENSG00000159261	CLDN14	-	chr21:37802299-37802839	112313	H3k27ac	+	8.417e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44839298-44839838	-343335	H3k27ac	-	8.418e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44839298-44839838	-343325	H3k27ac	-	8.444e-01	1.000e+00
ENST00000427839	ENSG00000173638	SLC19A1	-	chr21:46783930-46784285	177466	H3k27ac	+	8.478e-01	1.000e+00
ENST00000462214	ENSG00000197381	ADARB1	+	chr21:46783930-46784285	290162	H3k27ac	+	8.490e-01	1.000e+00
ENST00000400093	ENSG00000154723	ATP5J	-	chr21:27539127-27539667	-431144	H3k27ac	+	8.508e-01	1.000e+00
ENST00000448388	ENSG00000142192	APP	-	chr21:27539127-27539667	3778	H3k27ac	+	8.521e-01	1.000e+00
ENST00000417963	ENSG00000157601	MX1	+	chr21:43188587-43189127	390455	H3k27ac	+	8.522e-01	1.000e+00
ENST00000543692	ENSG00000183486	MX2	+	chr21:43097873-43098173	355861	H3k27ac	+	8.553e-01	1.000e+00
ENST00000381285	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354914	H3k27ac	+	8.560e-01	1.000e+00
ENST00000424365	ENSG00000157601	MX1	+	chr21:43098486-43098869	300381	H3k27ac	-	8.572e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:44832115-44832655	363670	H3k27ac	-	8.578e-01	1.000e+00
ENST00000455164	ENSG00000157601	MX1	+	chr21:43098486-43098869	300383	H3k27ac	-	8.593e-01	1.000e+00
ENST00000447535	ENSG00000233056	C21orf105	-	chr21:44751993-44752310	-406238	H3k27ac	-	8.597e-01	1.000e+00
ENST00000447535	ENSG00000233056	C21orf105	-	chr21:44753164-44753648	-407409	H3k27ac	-	8.602e-01	1.000e+00
ENST00000358356	ENSG00000159216	RUNX1	-	chr21:35898944-35899484	361502	H3k27ac	-	8.614e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43135734-43136274	343503	H3k27ac	-	8.616e-01	1.000e+00
ENST00000399295	ENSG00000205670	FAM165B	+	chr21:36208424-36208675	460521	H3k27ac	-	8.626e-01	1.000e+00
ENST00000444491	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354888	H3k27ac	+	8.642e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43050503-43050859	258272	H3k27ac	-	8.654e-01	1.000e+00
ENST00000398457	ENSG00000160179	ABCG1	+	chr21:43188587-43189127	-430672	H3k27ac	+	8.671e-01	1.000e+00
ENST00000398598	ENSG00000157601	MX1	+	chr21:43098486-43098869	300392	H3k27ac	-	8.676e-01	1.000e+00
ENST00000470742	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354889	H3k27ac	+	8.696e-01	1.000e+00
ENST00000381318	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354894	H3k27ac	+	8.705e-01	1.000e+00
ENST00000462214	ENSG00000197381	ADARB1	+	chr21:46785642-46786182	291874	H3k27ac	-	8.721e-01	1.000e+00
ENST00000441677	ENSG00000157601	MX1	+	chr21:43188587-43189127	390419	H3k27ac	+	8.735e-01	1.000e+00
ENST00000424303	ENSG00000185917	SETD4	-	chr21:37810039-37810579	-377379	H3k27ac	-	8.762e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44884986-44885252	-399815	H3k27ac	-	8.779e-01	1.000e+00
ENST00000399208	ENSG00000185917	SETD4	-	chr21:37810039-37810579	-377378	H3k27ac	-	8.779e-01	1.000e+00
ENST00000432378	ENSG00000159147	DONSON	-	chr21:35133808-35134348	-172797	H3k27ac	+	8.802e-01	1.000e+00
ENST00000380070	ENSG00000183250	C21orf67	-	chr21:46749983-46750391	-390156	H3k27ac	-	8.809e-01	1.000e+00
ENST00000399191	ENSG00000159228	CBR1	+	chr21:37850515-37850820	408182	H3k27ac	+	8.810e-01	1.000e+00
ENST00000431599	ENSG00000159079	C21orf59	-	chr21:33805254-33805794	169752	H3k27ac	-	8.829e-01	1.000e+00
ENST00000539894	ENSG00000243646	IL10RB	+	chr21:35055562-35056102	416798	H3k27ac	+	8.859e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:45059581-45060121	136204	H3k27ac	+	8.872e-01	1.000e+00
ENST00000398585	ENSG00000184012	TMPRSS2	-	chr21:43098486-43098869	-218495	H3k27ac	+	8.877e-01	1.000e+00
